HRS1,marital,childs,age,educ,sex,born,income,region,partyid,polviews,attend,pray
40,Never married,0,29,6 years,Female,Yes,"$20,000 to 24,999",Middle Atlantic,"Independent (Neither, No response)","Moderate, middle of the road",Every week,Once a day
40,Married,2,45,8 years,Female,No,"$25,000 or over",South Atlantic,Not very strong Democrat,"Moderate, middle of the road",Every week,Once a day
40,Never married,0,34,10th grade,Male,Yes,"$25,000 or over",Mountain,Strong Republican,"Moderate, middle of the road",Once a year,Several times a day
60,Married,2,62,6 years,Female,Yes,"$25,000 or over",South Atlantic,Strong Republican,Conservative,Several times a year,Several times a day
50,Married,4,55,12th grade,Male,Yes,"$25,000 or over",South Atlantic,"Independent (Neither, No response)","Moderate, middle of the road",Never,Several times a day
40,Married,2,61,6 years,Male,Yes,"$25,000 or over",South Atlantic,"Independent, close to Democrat","Moderate, middle of the road",Once a year,Several times a day
40,Never married,1,52,6 years,Female,Yes,"$10,000 to 14,999",South Atlantic,Strong Democrat,Extremely liberal,Once a year,Several times a day
55,Married,0,53,6 years,Female,Yes,"$25,000 or over",South Atlantic,Not very strong Republican,"Moderate, middle of the road",Several times a year,Several times a week
32,Married,3,32,12th grade,Female,Yes,"$25,000 or over",South Atlantic,"Independent (Neither, No response)","Moderate, middle of the road",Never,Less than once a week
38,Married,2,70,2 years,Female,Yes,"$20,000 to 24,999",South Atlantic,Not very strong Republican,"Moderate, middle of the road",Several times a year,Several times a day
33,Never married,4,32,10th grade,Female,Yes,"$20,000 to 24,999",South Atlantic,Strong Democrat,"Moderate, middle of the road",Once a year,Several times a week
36,Never married,4,30,12th grade,Female,No,"$15,000 to 19,999",South Atlantic,"Independent (Neither, No response)",Conservative,Two to three times a month,Once a day
40,Married,1,48,12th grade,Female,Yes,"$25,000 or over",South Atlantic,Not very strong Democrat,"Moderate, middle of the road",Every week,Several times a day
50,Married,0,48,6 years,Female,Yes,"$25,000 or over",South Atlantic,Strong Democrat,Slightly liberal,Less than once a year,Once a week
6,Married,1,51,2 years,Male,Yes,"$25,000 or over",South Atlantic,"Independent (Neither, No response)","Moderate, middle of the road",Once a month,Several times a week
40,Divorced,3,52,12th grade,Male,No,"$25,000 or over",West South Central,Not very strong Democrat,Slightly liberal,Never,Once a day
40,Never married,2,42,12th grade,Female,Yes,"$3,000 to 3,999",West South Central,"Independent (Neither, No response)",Liberal,Two to three times a month,Once a day
35,Married,0,30,6 years,Female,Yes,"$25,000 or over",West South Central,"Independent, close to Republican",Extremely conservative,Never,Less than once a week
37,Never married,0,56,6 years,Female,Yes,"$25,000 or over",West South Central,"Independent (Neither, No response)","Moderate, middle of the road",Never,Once a day
40,Married,0,52,6 years,Male,Yes,"$25,000 or over",South Atlantic,Strong Democrat,Liberal,Never,Less than once a week
40,Married,1,30,5 years,Male,Yes,"$25,000 or over",South Atlantic,Not very strong Democrat,"Moderate, middle of the road",Several times a year,Less than once a week
40,Married,0,43,8 years,Female,Yes,"$25,000 or over",South Atlantic,"Independent, close to Democrat",Slightly liberal,Once a year,Several times a week
40,Married,1,66,6 years,Male,Yes,"$25,000 or over",Pacific,"Independent, close to Democrat",Extremely liberal,Nearly every week,Never
80,Never married,1,36,2 years,Female,No,"$25,000 or over",South Atlantic,Strong Democrat,Extremely liberal,Once a month,Several times a day
44,Never married,1,35,6 years,Female,Yes,"$25,000 or over",South Atlantic,Not very strong Democrat,"Moderate, middle of the road",Several times a year,Several times a day
50,Married,2,39,6 years,Male,Yes,"$25,000 or over",South Atlantic,Not very strong Democrat,Extremely liberal,Every week,Less than once a week
37,Widowed,3,52,10th grade,Female,Yes,"$3,000 to 3,999",South Atlantic,Strong Democrat,Liberal,Two to three times a month,Several times a day
60,Married,0,48,6 years,Female,Yes,"$25,000 or over",South Atlantic,Strong Republican,"Moderate, middle of the road",Once a year,Once a week
60,Married,1,34,6 years,Male,Yes,"$25,000 or over",South Atlantic,Not very strong Democrat,"Moderate, middle of the road",Several times a year,Once a week
50,Married,1,51,8 years,Female,Yes,"$25,000 or over",South Atlantic,Strong Democrat,Extremely liberal,Once a year,Never
43,Married,0,62,6 years,Female,Yes,"$25,000 or over",South Atlantic,"Other party, refused to say","Moderate, middle of the road",Once a year,Several times a day
35,Never married,0,36,1 year of college,Female,Yes,"$20,000 to 24,999",South Atlantic,Strong Democrat,Liberal,Less than once a year,Several times a week
60,Never married,4,43,8 years,Male,Yes,"$25,000 or over",South Atlantic,Not very strong Democrat,Extremely liberal,Two to three times a month,Several times a week
40,Married,4,47,1 year of college,Male,Yes,"$25,000 or over",South Atlantic,Strong Republican,Conservative,Two to three times a month,Once a day
36,Never married,4,54,2 years,Female,Yes,"$25,000 or over",South Atlantic,Strong Democrat,"Moderate, middle of the road",Two to three times a month,Several times a day
60,Divorced,2,54,5 years,Male,Yes,"$25,000 or over",South Atlantic,Not very strong Republican,Slightly conservative,Two to three times a month,Once a day
50,Married,2,44,6 years,Female,Yes,"$25,000 or over",South Atlantic,"Independent, close to Republican",Conservative,Every week,Several times a day
36,Married,2,48,1 year of college,Male,Yes,"$25,000 or over",South Atlantic,"Independent, close to Republican","Moderate, middle of the road",Once a year,Less than once a week
80,Married,1,33,2 years,Male,Yes,"$25,000 or over",South Atlantic,"Other party, refused to say",Extremely conservative,Every week,Several times a day
40,Married,2,60,1 year of college,Male,No,"$25,000 or over",East South Central,"Independent (Neither, No response)",Slightly conservative,Every week,Once a day
40,Never married,0,28,2 years,Male,Yes,"$25,000 or over",Pacific,"Independent (Neither, No response)","Moderate, middle of the road",Never,Never
50,Married,2,41,6 years,Female,Yes,"$25,000 or over",East South Central,"Independent, close to Democrat",Slightly liberal,Less than once a year,Less than once a week
48,Divorced,2,45,6 years,Female,Yes,"$25,000 or over",East South Central,Strong Republican,Slightly conservative,Every week,Several times a day
44,Married,1,35,6 years,Male,Yes,"$25,000 or over",East South Central,"Independent, close to Republican",Slightly conservative,Every week,Several times a day
50,Married,0,32,6 years,Male,Yes,"$25,000 or over",East South Central,Not very strong Republican,Slightly conservative,Every week,Once a day
36,Married,2,57,6 years,Male,Yes,"$25,000 or over",East South Central,Not very strong Republican,Conservative,More than once a week,Several times a day
40,Married,3,55,5 years,Male,Yes,"$25,000 or over",East South Central,Not very strong Republican,Slightly conservative,Never,Once a day
45,Married,0,35,3 years,Male,Yes,"$25,000 or over",East South Central,Not very strong Republican,Slightly conservative,Once a month,Once a day
45,Never married,0,41,6 years,Female,Yes,"$25,000 or over",East South Central,Not very strong Republican,Conservative,Nearly every week,Once a day
35,Never married,0,27,3 years,Female,Yes,"$25,000 or over",East South Central,Not very strong Democrat,"Moderate, middle of the road",Several times a year,Several times a day
37,Married,3,61,12th grade,Female,Yes,"$25,000 or over",East South Central,Strong Democrat,Slightly conservative,More than once a week,Several times a day
66,Never married,6,34,1 year of college,Male,Yes,"$25,000 or over",East South Central,"Independent, close to Democrat",Extremely conservative,Two to three times a month,Several times a day
40,Married,3,51,1 year of college,Female,Yes,"$25,000 or over",East South Central,"Independent, close to Republican",Extremely conservative,Every week,Several times a day
40,Married,2,38,6 years,Female,Yes,"$25,000 or over",East South Central,Not very strong Republican,Slightly conservative,Every week,Once a day
48,Married,5,57,12th grade,Male,Yes,"$25,000 or over",East South Central,"Independent, close to Republican",Extremely conservative,Never,Once a day
39,Widowed,3,40,11th grade,Female,Yes,"$25,000 or over",West South Central,Strong Republican,Slightly liberal,Two to three times a month,Several times a day
45,Married,3,30,8th grade,Male,No,"$15,000 to 19,999",West South Central,Strong Democrat,Liberal,Two to three times a month,Several times a week
48,Divorced,3,48,2 years,Male,No,"$25,000 or over",West South Central,Strong Democrat,"Moderate, middle of the road",Once a month,Several times a day
40,Never married,1,47,1 year of college,Female,Yes,"$10,000 to 14,999",West South Central,Strong Democrat,"Moderate, middle of the road",More than once a week,Once a day
40,Married,4,42,8 years,Female,Yes,"$25,000 or over",West South Central,Not very strong Democrat,"Moderate, middle of the road",Every week,Once a day
40,Never married,3,40,2 years,Female,Yes,"$20,000 to 24,999",West South Central,"Independent (Neither, No response)","Moderate, middle of the road",Nearly every week,Once a day
45,Married,2,42,6 years,Male,Yes,"$25,000 or over",West South Central,Strong Republican,Conservative,Every week,Once a day
58,Married,3,48,6 years,Male,Yes,"$25,000 or over",Middle Atlantic,Not very strong Democrat,"Moderate, middle of the road",Several times a year,Several times a day
75,Divorced,0,43,1 year of college,Male,Yes,"$25,000 or over",South Atlantic,"Independent, close to Republican",Slightly liberal,Less than once a year,Once a day
40,Married,2,64,8 years,Male,Yes,"$25,000 or over",South Atlantic,"Independent, close to Democrat","Moderate, middle of the road",Once a year,Several times a day
60,Married,1,37,6 years,Female,Yes,"$25,000 or over",South Atlantic,Not very strong Republican,"Moderate, middle of the road",Every week,Several times a day
38,Married,5,36,2 years,Female,Yes,"$25,000 or over",Mountain,"Independent, close to Democrat","Moderate, middle of the road",Never,Less than once a week
30,Never married,0,29,1 year of college,Male,Yes,"$25,000 or over",Mountain,"Independent, close to Democrat",Slightly liberal,Less than once a year,Once a week
40,Married,2,39,12th grade,Male,Yes,"$25,000 or over",Mountain,"Independent, close to Republican","Moderate, middle of the road",Two to three times a month,Once a day
40,Never married,0,49,6 years,Female,Yes,"$25,000 or over",Mountain,Strong Democrat,Liberal,Nearly every week,Once a day
49,Never married,3,36,1 year of college,Female,Yes,"$25,000 or over",Pacific,"Independent (Neither, No response)","Moderate, middle of the road",Never,Never
40,Married,4,39,12th grade,Male,Yes,"$25,000 or over",Mountain,"Independent, close to Democrat","Moderate, middle of the road",Two to three times a month,Several times a day
40,Divorced,0,38,6 years,Female,Yes,"$25,000 or over",Mountain,Strong Republican,Conservative,Never,Once a day
50,Married,2,59,2 years,Female,Yes,"$25,000 or over",Mountain,Not very strong Republican,Slightly conservative,Once a year,Once a day
50,Divorced,2,40,12th grade,Female,Yes,"$25,000 or over",Mountain,Not very strong Democrat,Conservative,Several times a year,Once a day
60,Separated,2,32,11th grade,Male,Yes,"$25,000 or over",Mountain,"Independent, close to Republican",Slightly conservative,Never,Never
40,Never married,2,31,9th grade,Female,Yes,"$25,000 or over",Pacific,"Independent (Neither, No response)",Conservative,Once a year,Once a day
40,Married,3,49,2 years,Male,Yes,"Under $1,000",Pacific,Not very strong Democrat,"Moderate, middle of the road",Never,Several times a day
46,Married,5,55,11th grade,Male,Yes,"$25,000 or over",Pacific,Strong Republican,Conservative,Never,Never
40,Divorced,0,56,12th grade,Female,Yes,"$25,000 or over",Pacific,Strong Republican,Conservative,Every week,Once a day
50,Married,1,56,12th grade,Male,Yes,"$25,000 or over",Pacific,Not very strong Republican,Slightly conservative,Less than once a year,Once a day
44,Married,Eight or more,53,12th grade,Male,Yes,"$25,000 or over",Pacific,Strong Republican,Conservative,Every week,Several times a day
36,Never married,0,32,5 years,Male,Yes,"$15,000 to 19,999",Pacific,"Independent, close to Democrat",Liberal,Once a year,Never
